,time,lat,lon,depth,time_in,time_out,duration_minutes,volume_water,sieve_size,wet_weight,dry_weight,wet_weight_vol_water_ratio,dry_weight_vol_water_ratio,total_wet_weight_volume_all_size_fractions_ratio,total_dry_weight_volume_all_size_fractions_ratio,wet_weight_vol_water_ratio_200m_depth,dry_weight_vol_water_ratio_200m_depth,total_wet_weight_volume_all_size_fractions_200m,total_dry_weight_volume_all_size_fractions_200m,Cruise_ID,UNOLS
0,1995-05-10T00:00:00,31.6625,-64.16916666666667,200.0,2320,2356,36,433.408,200.0,1520.8,242.8,3.51,0.56,22.9,3.49,701.79,112.04,4580.26,697.82,10080,
1,1995-05-10T00:00:00,31.6625,-64.16916666666667,200.0,2320,2356,36,433.408,500.0,2156.0,300.4,4.97,0.69,22.9,3.49,994.91,138.62,4580.26,697.82,10080,
2,1995-05-10T00:00:00,31.6625,-64.16916666666667,200.0,2320,2356,36,433.408,1000.0,2550.8,395.8,5.89,0.91,22.9,3.49,1177.09,182.65,4580.26,697.82,10080,
3,1995-05-10T00:00:00,31.6625,-64.16916666666667,200.0,2320,2356,36,433.408,2000.0,3080.0,477.6,7.11,1.1,22.9,3.49,1421.29,220.39,4580.26,697.82,10080,
4,1995-05-10T00:00:00,31.6625,-64.16916666666667,200.0,2320,2356,36,433.408,5000.0,618.0,95.6,1.43,0.22,22.9,3.49,285.18,44.12,4580.26,697.82,10080,
5,1995-05-10T00:00:00,31.6645,-64.1675,185.0,2237,2310,33,399.226,200.0,270.6,118.8,0.68,0.3,11.19,2.06,135.56,59.52,2237.13,411.6,10080,
6,1995-05-10T00:00:00,31.6645,-64.1675,185.0,2237,2310,33,399.226,500.0,1380.8,215.0,3.46,0.54,11.19,2.06,691.74,107.71,2237.13,411.6,10080,
7,1995-05-10T00:00:00,31.6645,-64.1675,185.0,2237,2310,33,399.226,1000.0,1135.8,199.0,2.85,0.5,11.19,2.06,569.0,99.69,2237.13,411.6,10080,
8,1995-05-10T00:00:00,31.6645,-64.1675,185.0,2237,2310,33,399.226,2000.0,1306.8,232.6,3.27,0.58,11.19,2.06,654.67,116.53,2237.13,411.6,10080,
9,1995-05-10T00:00:00,31.6645,-64.1675,185.0,2237,2310,33,399.226,5000.0,371.6,56.2,0.93,0.14,11.19,2.06,186.16,28.15,2237.13,411.6,10080,
10,1995-05-11T00:00:00,31.6595,-64.18266666666666,200.0,1015,1046,31,367.442,200.0,175.2,107.6,0.48,0.29,12.72,2.3,95.36,58.57,2543.42,459.39,10080,
11,1995-05-11T00:00:00,31.6595,-64.18266666666666,200.0,1015,1046,31,367.442,500.0,772.6,183.0,2.1,0.5,12.72,2.3,420.53,99.61,2543.42,459.39,10080,
12,1995-05-11T00:00:00,31.6595,-64.18266666666666,200.0,1015,1046,31,367.442,1000.0,2309.0,294.2,6.28,0.8,12.72,2.3,1256.8,160.13,2543.42,459.39,10080,
13,1995-05-11T00:00:00,31.6595,-64.18266666666666,200.0,1015,1046,31,367.442,2000.0,1386.6,249.0,3.77,0.68,12.72,2.3,754.73,135.53,2543.42,459.39,10080,
14,1995-05-11T00:00:00,31.6595,-64.18266666666666,200.0,1015,1046,31,367.442,5000.0,29.4,10.2,0.08,0.03,12.72,2.3,16.0,5.55,2543.42,459.39,10080,
15,1995-05-11T00:00:00,31.66016666666667,-64.182,200.0,1049,1119,30,365.353,200.0,796.8,223.8,2.18,0.61,10.91,2.53,436.18,122.51,2182.55,505.05,10080,
16,1995-05-11T00:00:00,31.66016666666667,-64.182,200.0,1049,1119,30,365.353,500.0,704.2,208.0,1.93,0.57,10.91,2.53,385.49,113.86,2182.55,505.05,10080,
17,1995-05-11T00:00:00,31.66016666666667,-64.182,200.0,1049,1119,30,365.353,1000.0,1010.6,203.8,2.77,0.56,10.91,2.53,553.22,111.56,2182.55,505.05,10080,
18,1995-05-11T00:00:00,31.66016666666667,-64.182,200.0,1049,1119,30,365.353,2000.0,1333.4,227.4,3.65,0.62,10.91,2.53,729.92,124.48,2182.55,505.05,10080,
19,1995-05-11T00:00:00,31.66016666666667,-64.182,200.0,1049,1119,30,365.353,5000.0,142.0,59.6,0.39,0.16,10.91,2.53,77.73,32.63,2182.55,505.05,10080,
20,1995-06-13T00:00:00,31.725,-64.13566666666667,250.0,1006,1039,33,425.849,200.0,155.6,152.8,0.37,0.36,1.63,1.4,73.08,71.76,326.5,280.94,10081,
21,1995-06-13T00:00:00,31.725,-64.13566666666667,250.0,1006,1039,33,425.849,500.0,179.0,173.6,0.42,0.41,1.63,1.4,84.07,81.53,326.5,280.94,10081,
22,1995-06-13T00:00:00,31.725,-64.13566666666667,250.0,1006,1039,33,425.849,1000.0,126.4,108.8,0.3,0.26,1.63,1.4,59.36,51.1,326.5,280.94,10081,
23,1995-06-13T00:00:00,31.725,-64.13566666666667,250.0,1006,1039,33,425.849,2000.0,136.4,90.6,0.32,0.21,1.63,1.4,64.06,42.55,326.5,280.94,10081,
24,1995-06-13T00:00:00,31.725,-64.13566666666667,250.0,1006,1039,33,425.849,5000.0,97.8,72.4,0.23,0.17,1.63,1.4,45.93,34.0,326.5,280.94,10081,
25,1995-06-13T00:00:00,31.72833333333333,-64.13466666666666,165.0,1044,1113,29,294.614,200.0,133.6,136.2,0.45,0.46,3.11,2.17,90.69,92.46,621.56,433.24,10081,
26,1995-06-13T00:00:00,31.72833333333333,-64.13466666666666,165.0,1044,1113,29,294.614,500.0,429.2,206.6,1.46,0.7,3.11,2.17,291.36,140.25,621.56,433.24,10081,
27,1995-06-13T00:00:00,31.72833333333333,-64.13466666666666,165.0,1044,1113,29,294.614,1000.0,119.2,110.2,0.4,0.37,3.11,2.17,80.92,74.81,621.56,433.24,10081,
28,1995-06-13T00:00:00,31.72833333333333,-64.13466666666666,165.0,1044,1113,29,294.614,2000.0,143.8,95.6,0.49,0.32,3.11,2.17,97.62,64.9,621.56,433.24,10081,
29,1995-06-13T00:00:00,31.72833333333333,-64.13466666666666,165.0,1044,1113,29,294.614,5000.0,89.8,89.6,0.3,0.3,3.11,2.17,60.96,60.83,621.56,433.24,10081,
30,1995-06-13T00:00:00,31.82433333333333,-63.98816666666666,226.0,2325,8,43,659.503,200.0,137.4,136.4,0.21,0.21,7.12,2.2,41.67,41.36,1423.25,440.7,10081,
31,1995-06-13T00:00:00,31.82433333333333,-63.98816666666666,226.0,2325,8,43,659.503,500.0,1145.8,327.4,1.74,0.5,7.12,2.2,347.47,99.29,1423.25,440.7,10081,
32,1995-06-13T00:00:00,31.82433333333333,-63.98816666666666,226.0,2325,8,43,659.503,1000.0,1273.8,352.0,1.93,0.53,7.12,2.2,386.29,106.75,1423.25,440.7,10081,
33,1995-06-13T00:00:00,31.82433333333333,-63.98816666666666,226.0,2325,8,43,659.503,2000.0,1323.4,415.2,2.01,0.63,7.12,2.2,401.33,125.91,1423.25,440.7,10081,
34,1995-06-13T00:00:00,31.82433333333333,-63.98816666666666,226.0,2325,8,43,659.503,5000.0,812.8,222.2,1.23,0.34,7.12,2.2,246.49,67.38,1423.25,440.7,10081,
35,1995-06-14T00:00:00,31.82433333333333,-63.97333333333334,167.5,16,42,26,488.203,200.0,230.2,222.4,0.47,0.46,10.71,3.36,94.3,91.11,2142.22,672.75,10081,
36,1995-06-14T00:00:00,31.82433333333333,-63.97333333333334,167.5,16,42,26,488.203,500.0,1392.6,375.4,2.85,0.77,10.71,3.36,570.5,153.79,2142.22,672.75,10081,
37,1995-06-14T00:00:00,31.82433333333333,-63.97333333333334,167.5,16,42,26,488.203,1000.0,1693.0,439.2,3.47,0.9,10.71,3.36,693.56,179.93,2142.22,672.75,10081,
38,1995-06-14T00:00:00,31.82433333333333,-63.97333333333334,167.5,16,42,26,488.203,2000.0,1586.2,458.6,3.25,0.94,10.71,3.36,649.81,187.87,2142.22,672.75,10081,
39,1995-06-14T00:00:00,31.82433333333333,-63.97333333333334,167.5,16,42,26,488.203,5000.0,327.2,146.6,0.67,0.3,10.71,3.36,134.04,60.06,2142.22,672.75,10081,
40,1995-07-11T00:00:00,31.64333333333333,-64.20833333333333,160.0,1011,1046,35,320.877,200.0,922.8,218.0,2.88,0.68,15.31,2.81,575.17,135.88,3062.36,561.96,10082,
41,1995-07-11T00:00:00,31.64333333333333,-64.20833333333333,160.0,1011,1046,35,320.877,500.0,1884.4,291.4,5.87,0.91,15.31,2.81,1174.53,181.63,3062.36,561.96,10082,
42,1995-07-11T00:00:00,31.64333333333333,-64.20833333333333,160.0,1011,1046,35,320.877,1000.0,1384.2,204.6,4.31,0.64,15.31,2.81,862.76,127.53,3062.36,561.96,10082,
43,1995-07-11T00:00:00,31.64333333333333,-64.20833333333333,160.0,1011,1046,35,320.877,2000.0,506.4,98.6,1.58,0.31,15.31,2.81,315.64,61.46,3062.36,561.96,10082,
44,1995-07-11T00:00:00,31.64333333333333,-64.20833333333333,160.0,1011,1046,35,320.877,5000.0,215.4,89.0,0.67,0.28,15.31,2.81,134.26,55.47,3062.36,561.96,10082,
45,1995-07-11T00:00:00,31.65066666666667,-64.21616666666667,195.0,1052,1129,37,481.418,200.0,1571.4,295.4,3.26,0.61,14.39,2.39,652.82,122.72,2878.16,478.42,10082,
46,1995-07-11T00:00:00,31.65066666666667,-64.21616666666667,195.0,1052,1129,37,481.418,500.0,2569.6,351.0,5.34,0.73,14.39,2.39,1067.51,145.82,2878.16,478.42,10082,
47,1995-07-11T00:00:00,31.65066666666667,-64.21616666666667,195.0,1052,1129,37,481.418,1000.0,2089.0,298.6,4.34,0.62,14.39,2.39,867.85,124.05,2878.16,478.42,10082,
48,1995-07-11T00:00:00,31.65066666666667,-64.21616666666667,195.0,1052,1129,37,481.418,2000.0,586.0,133.6,1.22,0.28,14.39,2.39,243.45,55.5,2878.16,478.42,10082,
49,1995-07-11T00:00:00,31.65066666666667,-64.21616666666667,195.0,1052,1129,37,481.418,5000.0,112.0,73.0,0.23,0.15,14.39,2.39,46.53,30.33,2878.16,478.42,10082,
50,1995-07-11T00:00:00,31.65633333333333,-64.15316666666666,135.0,111,139,28,386.12,200.0,1515.6,248.0,3.93,0.64,21.58,3.37,785.04,128.46,4317.0,673.68,10082,
51,1995-07-11T00:00:00,31.65633333333333,-64.15316666666666,135.0,111,139,28,386.12,500.0,2382.4,334.6,6.17,0.87,21.58,3.37,1234.02,173.31,4317.0,673.68,10082,
52,1995-07-11T00:00:00,31.65633333333333,-64.15316666666666,135.0,111,139,28,386.12,1000.0,2230.6,319.8,5.78,0.83,21.58,3.37,1155.39,165.65,4317.0,673.68,10082,
53,1995-07-11T00:00:00,31.65633333333333,-64.15316666666666,135.0,111,139,28,386.12,2000.0,1926.6,338.0,4.99,0.88,21.58,3.37,997.93,175.07,4317.0,673.68,10082,
54,1995-07-11T00:00:00,31.65633333333333,-64.15316666666666,135.0,111,139,28,386.12,5000.0,279.2,60.2,0.72,0.16,21.58,3.37,144.62,31.18,4317.0,673.68,10082,
55,1995-07-11T00:00:00,31.667,-64.16133333333333,117.5,23,105,42,899.657,200.0,4096.4,563.0,4.55,0.63,22.85,2.91,910.66,125.16,4569.21,581.42,10082,
56,1995-07-11T00:00:00,31.667,-64.16133333333333,117.5,23,105,42,899.657,500.0,5663.0,693.0,6.29,0.77,22.85,2.91,1258.92,154.06,4569.21,581.42,10082,
57,1995-07-11T00:00:00,31.667,-64.16133333333333,117.5,23,105,42,899.657,1000.0,5247.2,664.8,5.83,0.74,22.85,2.91,1166.49,147.79,4569.21,581.42,10082,
58,1995-07-11T00:00:00,31.667,-64.16133333333333,117.5,23,105,42,899.657,2000.0,3490.0,477.2,3.88,0.53,22.85,2.91,775.85,106.08,4569.21,581.42,10082,
59,1995-07-11T00:00:00,31.667,-64.16133333333333,117.5,23,105,42,899.657,5000.0,2057.0,217.4,2.29,0.24,22.85,2.91,457.29,48.33,4569.21,581.42,10082,
60,1995-08-18T00:00:00,31.64366666666667,-64.131,155.0,2257,2348,51,1378.986,200.0,4371.4,517.8,3.17,0.38,14.86,1.89,634.0,75.1,2971.49,377.55,10083,
61,1995-08-18T00:00:00,31.64366666666667,-64.131,155.0,2257,2348,51,1378.986,500.0,4549.2,574.2,3.3,0.42,14.86,1.89,659.79,83.28,2971.49,377.55,10083,
62,1995-08-18T00:00:00,31.64366666666667,-64.131,155.0,2257,2348,51,1378.986,1000.0,6851.0,786.0,4.97,0.57,14.86,1.89,993.63,114.0,2971.49,377.55,10083,
63,1995-08-18T00:00:00,31.64366666666667,-64.131,155.0,2257,2348,51,1378.986,2000.0,4297.0,594.8,3.12,0.43,14.86,1.89,623.21,86.27,2971.49,377.55,10083,
64,1995-08-18T00:00:00,31.64366666666667,-64.131,155.0,2257,2348,51,1378.986,5000.0,419.6,130.4,0.3,0.09,14.86,1.89,60.86,18.91,2971.49,377.55,10083,
65,1995-08-18T00:00:00,31.65616666666667,-64.14533333333334,195.0,2208,2249,41,1364.178,200.0,3650.0,489.6,2.68,0.36,13.95,1.99,535.12,71.78,2790.37,397.1,10083,
66,1995-08-18T00:00:00,31.65616666666667,-64.14533333333334,195.0,2208,2249,41,1364.178,500.0,6730.4,729.6,4.93,0.53,13.95,1.99,986.73,106.97,2790.37,397.1,10083,
67,1995-08-18T00:00:00,31.65616666666667,-64.14533333333334,195.0,2208,2249,41,1364.178,1000.0,4337.6,590.0,3.18,0.43,13.95,1.99,635.93,86.5,2790.37,397.1,10083,
68,1995-08-18T00:00:00,31.65616666666667,-64.14533333333334,195.0,2208,2249,41,1364.178,2000.0,2862.8,536.4,2.1,0.39,13.95,1.99,419.71,78.64,2790.37,397.1,10083,
69,1995-08-18T00:00:00,31.65616666666667,-64.14533333333334,195.0,2208,2249,41,1364.178,5000.0,1452.0,363.0,1.06,0.27,13.95,1.99,212.88,53.22,2790.37,397.1,10083,
70,1995-09-12T00:00:00,31.65833333333333,-64.1925,150.0,1030,1116,46,1334.046,200.0,3138.4,385.6,2.35,0.29,9.6,1.09,470.51,57.81,1919.45,218.25,10084,
71,1995-09-12T00:00:00,31.65833333333333,-64.1925,150.0,1030,1116,46,1334.046,500.0,6309.0,654.0,4.73,0.49,9.6,1.09,945.84,98.05,1919.45,218.25,10084,
72,1995-09-12T00:00:00,31.65833333333333,-64.1925,150.0,1030,1116,46,1334.046,1000.0,1352.6,165.8,1.01,0.12,9.6,1.09,202.78,24.86,1919.45,218.25,10084,
73,1995-09-12T00:00:00,31.65833333333333,-64.1925,150.0,1030,1116,46,1334.046,2000.0,1886.6,220.8,1.41,0.17,9.6,1.09,282.84,33.1,1919.45,218.25,10084,
74,1995-09-12T00:00:00,31.65833333333333,-64.1925,150.0,1030,1116,46,1334.046,5000.0,116.6,29.6,0.09,0.02,9.6,1.09,17.48,4.44,1919.45,218.25,10084,
75,1995-09-12T00:00:00,31.66233333333333,-64.1715,200.0,2345,18,33,495.143,200.0,252.4,114.8,0.51,0.23,4.64,1.22,101.95,46.37,927.65,244.86,10084,
76,1995-09-12T00:00:00,31.66233333333333,-64.1715,200.0,2345,18,33,495.143,500.0,761.6,181.2,1.54,0.37,4.64,1.22,307.63,73.19,927.65,244.86,10084,
77,1995-09-12T00:00:00,31.66233333333333,-64.1715,200.0,2345,18,33,495.143,1000.0,747.6,174.8,1.51,0.35,4.64,1.22,301.97,70.61,927.65,244.86,10084,
78,1995-09-12T00:00:00,31.66233333333333,-64.1715,200.0,2345,18,33,495.143,2000.0,520.2,134.8,1.05,0.27,4.64,1.22,210.12,54.45,927.65,244.86,10084,
79,1995-09-12T00:00:00,31.66233333333333,-64.1715,200.0,2345,18,33,495.143,5000.0,14.8,0.6,0.03,0.0,4.64,1.22,5.98,0.24,927.65,244.86,10084,
80,1995-09-12T00:00:00,31.663,-64.1895,160.0,1128,1224,56,1237.226,200.0,3337.2,444.8,2.7,0.36,10.86,1.31,539.47,71.9,2172.7,262.88,10084,
81,1995-09-12T00:00:00,31.663,-64.1895,160.0,1128,1224,56,1237.226,500.0,3972.4,516.6,3.21,0.42,10.86,1.31,642.15,83.51,2172.7,262.88,10084,
82,1995-09-12T00:00:00,31.663,-64.1895,160.0,1128,1224,56,1237.226,1000.0,1214.6,180.0,0.98,0.15,10.86,1.31,196.34,29.1,2172.7,262.88,10084,
83,1995-09-12T00:00:00,31.663,-64.1895,160.0,1128,1224,56,1237.226,2000.0,3033.4,353.2,2.45,0.29,10.86,1.31,490.36,57.1,2172.7,262.88,10084,
84,1995-09-12T00:00:00,31.663,-64.1895,160.0,1128,1224,56,1237.226,5000.0,1883.0,131.6,1.52,0.11,10.86,1.31,304.39,21.27,2172.7,262.88,10084,
85,1995-09-12T00:00:00,31.6635,-64.17083333333333,245.0,2259,2339,40,542.973,200.0,802.0,170.2,1.48,0.31,6.3,1.35,295.41,62.69,1260.62,269.33,10084,
86,1995-09-12T00:00:00,31.6635,-64.17083333333333,245.0,2259,2339,40,542.973,500.0,1066.6,193.0,1.96,0.36,6.3,1.35,392.87,71.09,1260.62,269.33,10084,
87,1995-09-12T00:00:00,31.6635,-64.17083333333333,245.0,2259,2339,40,542.973,1000.0,906.2,201.8,1.67,0.37,6.3,1.35,333.79,74.33,1260.62,269.33,10084,
88,1995-09-12T00:00:00,31.6635,-64.17083333333333,245.0,2259,2339,40,542.973,2000.0,626.0,164.8,1.15,0.3,6.3,1.35,230.58,60.7,1260.62,269.33,10084,
89,1995-09-12T00:00:00,31.6635,-64.17083333333333,245.0,2259,2339,40,542.973,5000.0,21.6,1.4,0.04,0.0,6.3,1.35,7.96,0.52,1260.62,269.33,10084,
90,1995-10-10T00:00:00,31.66566666666667,-64.1725,205.0,2348,18,30,482.76,200.0,1226.8,233.6,2.54,0.48,11.2,1.77,508.24,96.78,2239.13,353.3,10085,
91,1995-10-10T00:00:00,31.66566666666667,-64.1725,205.0,2348,18,30,482.76,500.0,1279.4,180.6,2.65,0.37,11.2,1.77,530.04,74.82,2239.13,353.3,10085,
92,1995-10-10T00:00:00,31.66566666666667,-64.1725,205.0,2348,18,30,482.76,1000.0,1671.4,231.8,3.46,0.48,11.2,1.77,692.44,96.03,2239.13,353.3,10085,
93,1995-10-10T00:00:00,31.66566666666667,-64.1725,205.0,2348,18,30,482.76,2000.0,1145.8,183.0,2.37,0.38,11.2,1.77,474.69,75.81,2239.13,353.3,10085,
94,1995-10-10T00:00:00,31.66566666666667,-64.1725,205.0,2348,18,30,482.76,5000.0,81.4,23.8,0.17,0.05,11.2,1.77,33.72,9.86,2239.13,353.3,10085,
95,1995-10-10T00:00:00,31.668,-64.17483333333334,140.0,2308,2340,32,746.778,200.0,1039.6,284.2,1.39,0.38,7.55,2.22,278.42,76.11,1509.53,443.99,10085,
96,1995-10-10T00:00:00,31.668,-64.17483333333334,140.0,2308,2340,32,746.778,500.0,1323.2,365.6,1.77,0.49,7.55,2.22,354.38,97.91,1509.53,443.99,10085,
97,1995-10-10T00:00:00,31.668,-64.17483333333334,140.0,2308,2340,32,746.778,1000.0,1298.4,368.8,1.74,0.49,7.55,2.22,347.73,98.77,1509.53,443.99,10085,
98,1995-10-10T00:00:00,31.668,-64.17483333333334,140.0,2308,2340,32,746.778,2000.0,1808.8,511.4,2.42,0.68,7.55,2.22,484.43,136.96,1509.53,443.99,10085,
99,1995-10-10T00:00:00,31.668,-64.17483333333334,140.0,2308,2340,32,746.778,5000.0,166.4,127.8,0.22,0.17,7.55,2.22,44.56,34.23,1509.53,443.99,10085,
100,1995-10-10T00:00:00,31.68633333333333,-64.18033333333334,190.0,1307,1339,32,563.069,200.0,695.0,204.6,1.23,0.36,4.1,1.08,246.86,72.67,820.72,216.17,10085,
101,1995-10-10T00:00:00,31.68633333333333,-64.18033333333334,190.0,1307,1339,32,563.069,500.0,736.2,180.0,1.31,0.32,4.1,1.08,261.5,63.94,820.72,216.17,10085,
102,1995-10-10T00:00:00,31.68633333333333,-64.18033333333334,190.0,1307,1339,32,563.069,1000.0,353.6,97.8,0.63,0.17,4.1,1.08,125.6,34.74,820.72,216.17,10085,
103,1995-10-10T00:00:00,31.68633333333333,-64.18033333333334,190.0,1307,1339,32,563.069,2000.0,386.4,95.0,0.69,0.17,4.1,1.08,137.25,33.74,820.72,216.17,10085,
104,1995-10-10T00:00:00,31.68633333333333,-64.18033333333334,190.0,1307,1339,32,563.069,5000.0,139.4,31.2,0.25,0.06,4.1,1.08,49.51,11.08,820.72,216.17,10085,
105,1995-10-10T00:00:00,31.69416666666667,-64.1815,200.0,1348,1415,27,470.686,200.0,415.0,130.2,0.88,0.28,2.55,0.8,176.34,55.32,509.3,159.17,10085,
106,1995-10-10T00:00:00,31.69416666666667,-64.1815,200.0,1348,1415,27,470.686,500.0,453.0,119.0,0.96,0.25,2.55,0.8,192.48,50.56,509.3,159.17,10085,
107,1995-10-10T00:00:00,31.69416666666667,-64.1815,200.0,1348,1415,27,470.686,1000.0,240.4,70.8,0.51,0.15,2.55,0.8,102.15,30.08,509.3,159.17,10085,
108,1995-10-10T00:00:00,31.69416666666667,-64.1815,200.0,1348,1415,27,470.686,2000.0,56.8,44.2,0.12,0.09,2.55,0.8,24.13,18.78,509.3,159.17,10085,
109,1995-10-10T00:00:00,31.69416666666667,-64.1815,200.0,1348,1415,27,470.686,5000.0,33.4,10.4,0.07,0.02,2.55,0.8,14.19,4.42,509.3,159.17,10085,
110,1995-11-06T00:00:00,31.65933333333333,-64.17066666666666,175.0,1120,1147,27,635.098,200.0,1045.8,176.2,1.65,0.28,4.5,0.9,329.34,55.49,900.33,180.76,10086,
111,1995-11-06T00:00:00,31.65933333333333,-64.17066666666666,175.0,1120,1147,27,635.098,500.0,933.8,183.2,1.47,0.29,4.5,0.9,294.06,57.69,900.33,180.76,10086,
112,1995-11-06T00:00:00,31.65933333333333,-64.17066666666666,175.0,1120,1147,27,635.098,1000.0,708.6,164.2,1.12,0.26,4.5,0.9,223.15,51.71,900.33,180.76,10086,
113,1995-11-06T00:00:00,31.65933333333333,-64.17066666666666,175.0,1120,1147,27,635.098,2000.0,136.0,36.2,0.21,0.06,4.5,0.9,42.83,11.4,900.33,180.76,10086,
114,1995-11-06T00:00:00,31.65933333333333,-64.17066666666666,175.0,1120,1147,27,635.098,5000.0,34.8,14.2,0.05,0.02,4.5,0.9,10.96,4.47,900.33,180.76,10086,
115,1995-11-06T00:00:00,31.6615,-64.16916666666667,205.0,1045,1113,28,518.0,200.0,813.6,154.8,1.57,0.3,3.7,0.81,314.13,59.77,739.77,161.54,10086,
116,1995-11-06T00:00:00,31.6615,-64.16916666666667,205.0,1045,1113,28,518.0,500.0,615.8,151.0,1.19,0.29,3.7,0.81,237.76,58.3,739.77,161.54,10086,
117,1995-11-06T00:00:00,31.6615,-64.16916666666667,205.0,1045,1113,28,518.0,1000.0,323.6,93.0,0.62,0.18,3.7,0.81,124.94,35.91,739.77,161.54,10086,
118,1995-11-06T00:00:00,31.6615,-64.16916666666667,205.0,1045,1113,28,518.0,2000.0,157.8,15.4,0.3,0.03,3.7,0.81,60.93,5.95,739.77,161.54,10086,
119,1995-11-06T00:00:00,31.6615,-64.16916666666667,205.0,1045,1113,28,518.0,5000.0,5.2,4.2,0.01,0.01,3.7,0.81,2.01,1.62,739.77,161.54,10086,
120,1995-12-15T00:00:00,31.66416666666667,-64.16416666666667,250.0,204,240,36,758.464,200.0,970.6,251.4,1.28,0.33,7.33,1.67,255.94,66.29,1466.86,333.89,10087,
121,1995-12-15T00:00:00,31.66416666666667,-64.16416666666667,250.0,204,240,36,758.464,500.0,936.4,248.2,1.23,0.33,7.33,1.67,246.92,65.45,1466.86,333.89,10087,
122,1995-12-15T00:00:00,31.66416666666667,-64.16416666666667,250.0,204,240,36,758.464,1000.0,1361.8,293.2,1.8,0.39,7.33,1.67,359.09,77.31,1466.86,333.89,10087,
123,1995-12-15T00:00:00,31.66416666666667,-64.16416666666667,250.0,204,240,36,758.464,2000.0,2089.6,407.8,2.76,0.54,7.33,1.67,551.01,107.53,1466.86,333.89,10087,
124,1995-12-15T00:00:00,31.66416666666667,-64.16416666666667,250.0,204,240,36,758.464,5000.0,204.4,65.6,0.27,0.09,7.33,1.67,53.9,17.3,1466.86,333.89,10087,
125,1995-12-15T00:00:00,31.66833333333333,-64.165,160.0,119,148,29,562.992,200.0,1663.6,335.8,2.95,0.6,16.21,2.78,590.99,119.29,3242.6,556.24,10087,
126,1995-12-15T00:00:00,31.66833333333333,-64.165,160.0,119,148,29,562.992,500.0,1900.8,336.0,3.38,0.6,16.21,2.78,675.25,119.36,3242.6,556.24,10087,
127,1995-12-15T00:00:00,31.66833333333333,-64.165,160.0,119,148,29,562.992,1000.0,2450.4,361.2,4.35,0.64,16.21,2.78,870.49,128.31,3242.6,556.24,10087,
128,1995-12-15T00:00:00,31.66833333333333,-64.165,160.0,119,148,29,562.992,2000.0,1890.4,329.2,3.36,0.58,16.21,2.78,671.55,116.95,3242.6,556.24,10087,
129,1995-12-15T00:00:00,31.66833333333333,-64.165,160.0,119,148,29,562.992,5000.0,1222.6,203.6,2.17,0.36,16.21,2.78,434.32,72.33,3242.6,556.24,10087,
130,1995-12-16T00:00:00,31.67333333333333,-64.175,205.0,1403,1427,24,504.095,200.0,299.8,113.2,0.59,0.22,3.21,1.05,118.95,44.91,641.15,209.01,10087,
131,1995-12-16T00:00:00,31.67333333333333,-64.175,205.0,1403,1427,24,504.095,500.0,417.4,134.2,0.83,0.27,3.21,1.05,165.6,53.24,641.15,209.01,10087,
132,1995-12-16T00:00:00,31.67333333333333,-64.175,205.0,1403,1427,24,504.095,1000.0,458.0,133.4,0.91,0.26,3.21,1.05,181.71,52.93,641.15,209.01,10087,
133,1995-12-16T00:00:00,31.67333333333333,-64.175,205.0,1403,1427,24,504.095,2000.0,365.0,102.2,0.72,0.2,3.21,1.05,144.81,40.55,641.15,209.01,10087,
134,1995-12-16T00:00:00,31.67333333333333,-64.175,205.0,1403,1427,24,504.095,5000.0,75.8,43.8,0.15,0.09,3.21,1.05,30.07,17.38,641.15,209.01,10087,
135,1995-12-16T00:00:00,31.67333333333333,-64.17,245.0,1333,1354,21,540.625,200.0,162.0,116.4,0.3,0.22,2.33,0.88,59.93,43.06,465.39,176.31,10087,
136,1995-12-16T00:00:00,31.67333333333333,-64.17,245.0,1333,1354,21,540.625,500.0,657.6,174.0,1.22,0.32,2.33,0.88,243.27,64.37,465.39,176.31,10087,
137,1995-12-16T00:00:00,31.67333333333333,-64.17,245.0,1333,1354,21,540.625,1000.0,261.6,112.2,0.48,0.21,2.33,0.88,96.78,41.51,465.39,176.31,10087,
138,1995-12-16T00:00:00,31.67333333333333,-64.17,245.0,1333,1354,21,540.625,2000.0,119.6,55.6,0.22,0.1,2.33,0.88,44.25,20.57,465.39,176.31,10087,
139,1995-12-16T00:00:00,31.67333333333333,-64.17,245.0,1333,1354,21,540.625,5000.0,57.2,18.4,0.11,0.03,2.33,0.88,21.16,6.81,465.39,176.31,10087,
140,1996-01-30T00:00:00,31.65633333333333,-64.188,210.0,1019,1044,25,511.938,200.0,1367.6,278.4,2.67,0.54,6.25,1.34,534.28,108.76,1250.78,267.45,10088,
141,1996-01-30T00:00:00,31.65633333333333,-64.188,210.0,1019,1044,25,511.938,500.0,1030.4,212.0,2.01,0.41,6.25,1.34,402.55,82.82,1250.78,267.45,10088,
142,1996-01-30T00:00:00,31.65633333333333,-64.188,210.0,1019,1044,25,511.938,1000.0,352.0,98.2,0.69,0.19,6.25,1.34,137.52,38.36,1250.78,267.45,10088,
143,1996-01-30T00:00:00,31.65633333333333,-64.188,210.0,1019,1044,25,511.938,2000.0,341.4,67.4,0.67,0.13,6.25,1.34,133.38,26.33,1250.78,267.45,10088,
144,1996-01-30T00:00:00,31.65633333333333,-64.188,210.0,1019,1044,25,511.938,5000.0,110.2,28.6,0.22,0.06,6.25,1.34,43.05,11.17,1250.78,267.45,10088,
